Full URL,Page Type / AEM Template,Taxonomy: Pillar,Taxonomy: Need states,Taxonomy: Product families,Taxonomy: Product capabilities,Taxonomy: Platforms,Taxonomy: Services and advisory,Taxonomy: Insight and thought leader content type,Taxonomy: Topic,Taxonomy: Theme,Taxonomy: Regulatory and operating context,Taxonomy: Vehicle type/segment,Taxonomy: Industry/Sector,Taxonomy: Audience role,Taxonomy: Workflow stage,Taxonomy: Content formats,Taxonomy: Asset attributes,Taxonomy: Campaign type,Taxonomy: Brand/ data source,Taxonomy: Market - sales region,Taxonomy: Market - region,Taxonomy: Market - Country
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/reinventing-the-truck-report,Campaign page,Planning solutions,Plan the vehicle,Technology and electrification intelligence|Forecasting and planning,/EV and electrification forecasting|/Powertrain and propulsion forecasting,,,/Analysis and reports,,Commercial vehicle market,,/Commercial vehicles|/Heavy-duty trucks|/Electric vehicles (EVs),/Automotive OEMs|/Automotive suppliers and supply chain,/Product planner|/Technical specialists,,/Report / whitepaper (PDF),/Downloadable asset,/Research drop,,,,
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/whitepaper-automotive-supply-chain-resilience,Campaign page,Planning solutions,Manage the supply chain,Technology and electrification intelligence,/Supplier and component analysis|/Sustainability and ESG analytics,,,/Analysis and reports,Automotive supply chain disruption and resilience|Automotive supply chain risk management,Automotive supply chain|Supply chain resilience,,/Light vehicles,/Automotive suppliers and supply chain,/Supply chain analyst,/Explore and understand,/Report / whitepaper (PDF),/Downloadable asset,/Industry trend / thematic campaign,,,,
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/whitepaper-driving-transparency-scope-3-category-11-emissions-disclosures,Campaign page,Planning solutions,Manage the supply chain,Technology and electrification intelligence,/Sustainability and ESG analytics,,,/Analysis and reports,|/CO2 and fuel economy modeling|Regulations and compliance|Automotive sustainability and ESG,Automotive sustainability,Regulatory context|/Emissions standards,/Light vehicles|/Commercial vehicles,/Automotive OEMs|/Automotive suppliers and supply chain,/OEM strategist|/Government / policy maker,/Explore and understand,/Report / whitepaper (PDF),/Downloadable asset,/Regulatory update,,,,
https://www.spglobal.com/automotive-insights/en/forms/whitepaper-forms/whitepaper-future-of-carmarkers-procurement,Campaign page,Planning solutions,Manage the supply chain,Technology and electrification intelligence|Forecasting and planning,/Supplier and component analysis,,,/Analysis and reports,Automotive supply chain disruption and resilience|Automotive supply chain risk management,Automotive supply chain|Supply chain resilience,,/Light vehicles,/Automotive OEMs|/Automotive suppliers and supply chain,/Procurement|/Supply chain analyst,/Explore and understand,/Report / whitepaper (PDF),/Downloadable asset,/Industry trend / thematic campaign,,,,
https://www.spglobal.com/automotive-insights/en/navigate-tariffs-winning-automotive-strategies,Campaign page,Planning solutions,Plan the market,Forecasting and planning,/Scenario planning,,,/Analysis and reports|/Case studies,Market volatility trends|Automotive tariffs and trade policy|Macro-economic drivers,Automotive tariffs|Scenario planning insights,Regulatory context|/Policy,/Light vehicles,/Automotive OEMs,/OEM strategist|/Government / policy maker,/Plan and forecast,/Report / whitepaper (PDF),/Downloadable asset,/Regulatory update,,,,
https://www.spglobal.com/automotive-insights/en/data/automotive-carbon-accounting-downstream,Data sample,Planning solutions,Target business opportunities,Services and advisory,Sustainability and ESG analytics,Analytics platform,Compliance advisory,,,,/Emissions standards,Light vehicles,/Automotive OEMs,/OEM strategist|/Government / policy maker,/Diagnose and compare,,/Dataset,,,ASEAN,Europe,
,,,,,,,,,,,,,,,,,,,,West Europe,North America,
,,,,,,,,,,,,,,,,,,,,Central Europe,JapanKorea,
,,,,,,,,,,,,,,,,,,,,North America,,
https://www.spglobal.com/automotive-insights/en/data/automotive-customer-loyalty-and-conquest-analytics,Data sample,Sales solutions,Find the right customers,Loyalty|Consumer and audience intelligence,Customer loyalty and retention analysis|Return to market analysis,,,,,,,/Light vehicles,/Automotive OEMs|/Automotive dealers and retailers,/Market analyst|/Marketing and media agencies,/Monitor and optimize,,/Dataset,,/Polk Automotive Solutions,,,
https://www.spglobal.com/automotive-insights/en/data/e-mobility-technology-module,Data sample,Planning solutions,Plan the vehicle,Technology and electrification intelligence,Technology and feature forecasting|EV and electrification forecasting|Component forecasts,,,,,,,/Electric vehicles (EVs),/Automotive OEMs|/Automotive suppliers and supply chain,/Product planner|/Technical specialists,/Plan and forecast,,/Dataset,,,,,
https://www.spglobal.com/automotive-insights/en/data/hybrid-and-ev-market-trends-dashboard,Data sample,Planning solutions,Plan the market,Benchmarking and market performance,Market trend and performance analysis|Share and mix analysis,,,,,,,/Electric vehicles (EVs)|/Hybrid vehicles,/Automotive OEMs,/Market analyst,/Diagnose and compare,,/Dashboard module,,,,,
https://www.spglobal.com/automotive-insights/en/data/light-vehicle-electric-propulsion-system-forecast,Data sample,Planning solutions,Plan the vehicle,Forecasting and planning,Powertrain and propulsion forecasting|EV and electrification forecasting,,,,,,,/Light vehicles|/Electric vehicles (EVs),/Automotive OEMs|/Automotive suppliers and supply chain,/Product planner|/Technical specialists,/Plan and forecast,,/Forecast model,,,,,
https://www.spglobal.com/automotive-insights/en/data/light-vehicle-production-forecast,Data sample,Planning solutions,Plan the market,Forecasting and planning,Production forecasting,,,,,,,/Light vehicles,/Automotive OEMs|/Automotive suppliers and supply chain,/OEM strategist|/Supply chain analyst,/Plan and forecast,,/Forecast model,,,,,
https://www.spglobal.com/automotive-insights/en/data/light-vehicle-sales-forecast,Data sample,Planning solutions,Plan the market,Forecasting and planning,Market and sales forecasting,,,,,,,/Light vehicles,/Automotive OEMs,/OEM strategist|/Market analyst,/Plan and forecast,,/Forecast model,,,,,
https://www.spglobal.com/automotive-insights/en/data/medium-heavy-commercial-vehicle-forecast,Data sample,Planning solutions,Plan the market,Forecasting and planning,Market and sales forecasting|Production forecasting,,,,,,,/Commercial vehicles|/Heavy-duty trucks,/Automotive OEMs|/Fleet management and leasing,/Market analyst|/Fleet manager,/Plan and forecast,,/Forecast model,,,,,
https://www.spglobal.com/automotive-insights/en/data/powertrain-scenario-forecast,Data sample,Planning solutions,Plan the vehicle,Forecasting and planning,Powertrain and propulsion forecasting|Scenario planning,,,,,,,/Light vehicles,/Automotive OEMs,/Product planner,/Plan and forecast,,/Forecast model,,,,,
https://www.spglobal.com/automotive-insights/en/data/powertrain-scenario-forecast-middle-east,Data sample,Planning solutions,Plan the vehicle,Forecasting and planning,Powertrain and propulsion forecasting|Scenario planning,,,,,,,/Light vehicles,/Automotive OEMs,/Product planner,/Plan and forecast,,/Forecast model,,,,,
https://www.spglobal.com/automotive-insights/en/data/sdv-ecosystem-forecast,Data sample,Planning solutions,Plan the vehicle,Technology and electrification intelligence,Technology and feature forecasting,,,,,,,,/Automotive OEMs|/Automotive suppliers and supply chain,/Product planner|/Technical specialists,/Plan and forecast,,/Forecast model,,,,,
https://www.spglobal.com/automotive-insights/en/data/us-vehicle-inventory-data,Data sample,Sales solutions,Asses and react to the market,Vehicle lifecycle and aftermarket intelligence,Inventory metrics and trends|Track days supply,,,,,,,/Light vehicles,/Automotive dealers and retailers|/Automotive OEMs,/Dealer / retailer|/Market analyst,/Monitor and optimize,,/Dataset,,/Polk Automotive Solutions,North America,North America,United States
https://www.spglobal.com/automotive-insights/en/data/vehicle-carbon-emissions-downstream,Data sample,Planning solutions,Target business opportunities,,Sustainability and ESG analytics,,,,,,,,/Automotive OEMs,/OEM strategist|/Government / policy maker,/Diagnose and compare,,/Dataset,,,,,
https://www.spglobal.com/automotive-insights/en/data/vehicle-pricing-forecast,Data sample,Planning solutions,Plan the market,Forecasting and planning|Pricing and offer optimization,/Market and sales forecasting|/Pricing analytics,,,,,,,/Light vehicles,/Automotive OEMs,/Product planner|/Market analyst,/Plan and forecast,,/Forecast model,,,,,
https://www.spglobal.com/automotive-insights/en/data/vehicle-registration-data-and-market-insights,Data sample,Sales solutions,Assess and react to the market,Benchmarking and market performance,/Registration and sales benchmarking|/Market trend and performance analysis,,,,,,,/Light vehicles,/Automotive OEMs|/Automotive dealers and retailers,/Market analyst|/Competitive intelligence,/Diagnose and compare,,/Dataset,,/Polk Automotive Solutions,North America,North America,
https://www.spglobal.com/automotive-insights/en/forms/vin-matching-sample-inquiry-australia,Data sample,Sales solutions,Identify vehicle ownership and recall,,/Vehicle identification,,,,,,,/Used vehicles,/Automotive aftermarket,/Aftermarket provider,/Support vehicles on the road,,/Dataset,,/Polk Automotive Solutions,,,Australia
https://www.spglobal.com/mobility/en/events/an-integrated-view-of-the-auto-supply-chain-how-to-make-business-decisions-in-chaos/overview.html,Event,Planning solutions,Manage the supply chain,,,,,/Events and webinars,,Automotive supply chain disruption and resilience|Automotive supply chain risk management|Supply chain resilience,,,/Automotive OEMs|/Automotive suppliers and supply chain,/Supply chain analyst,,/On-demand webinar,,/Event campaign,,,,
https://www.spglobal.commobility/en/events/new-years-briefing-2026/overview.html,Event,Planning solutions,Plan the market|Target business opportunities,,,,,/Events and webinars,,Automotive industry forecast and analysis,,,/Automotive OEMs|/Automotive suppliers and supply chain,/OEM strategist|/Market analyst,,/On-demand webinar,,/Annual outlook|/Event campaign,,,,
https://www.spglobal.com/automotive-insights/en/theme/automotive-industry-forecast,Theme page,,,,,,,,,Automotive industry forecast and analysis,,,,,,,,,,,,
https://www.spglobal.com/automotive-insights/en/theme/automotive-industry-forecast/automotive-tariffs-impact,Theme page,,,,,,,,,Automotive tariffs,,,,,,,,,,,,
https://www.spglobal.com/automotive-insights/en/theme/automotive-industry-forecast/commercial-vehicle-market-data-insights,Theme page,,,,,,,,,Commercial vehicle market,,,,,,,,,,,,
https://www.spglobal.com/automotive-insights/en/theme/automotive-industry-forecast/scenario-planning-insights,Theme page,,,,,,,,,Scenario planning insights,,,,,,,,,,,,
https://www.spglobal.com/automotive-insights/en/theme/automotive-supply-chain,Theme page,,,,,,,,,Automotive supply chain,,,,,,,,,,,,
https://www.spglobal.com/automotive-insights/en/theme/automotive-supply-chain/supply-chain-resilience,Theme page,,,,,,,,,Supply chain resilience,,,,,,,,,,,,
https://www.spglobal.com/automotive-insights/en/theme/automotive-sustainability,Theme page,,,,,,,,,Automotive sustainability,,,,,,,,,,,,
https://www.spglobal.com/automotive-insights/en/theme/electric-vehicle-industry,Theme page,,,,,,,,,Electric vehicle industry,,,,,,,,,,,,
https://www.spglobal.com/automotive-insights/en/theme/future-of-mobility,Theme page,,,,,,,,,Future of mobility,,,,,,,,,,,,
https://www.spglobal.com/automotive-insights/en/theme/future-of-mobility/software-defined-vehicles,Theme page,,,,,,,,,Software-defined vehicles,,,,,,,,,,,,
https://www.spglobal.com/mobility/en/forms/contactinformation.html?fid=446315,,,,,,,,,,,,,,,,,,,,,,
https://www.spglobal.com/automotive-insights/en/blogs/2026/04/march-2026-new-vehicle-inventory-trends,,Sales solutions,,,,,,,Automotive industry forecast and analysis,Automotive industry forecast and analysis,,,,,,,,,,North America,North America,United States
https://www.spglobal.com/automotive-insights/en/blogs/2026/04/how-the-iaa-could-rescue-the-gigafactory-pipeline,,Planning solutiong,,,,,,,Regulations and compliance,EV battery technology|Electric vehicle industry,,,,,,,,,,,Europe,
https://www.spglobal.com/automotive-insights/en/blogs/2026/04/the-next-decade-of-automotive-planning,,Planning solutiong,,,,,,,Automotive industry forecast and analysis,Automotive industry forecast and analysis,,,,,Plan and forecast,,,,,,,
https://www.spglobal.com/automotive-insights/en/blogs/2026/04/automotive-semiconductor-market-trends,,Planning solutions,,,,,,,Automotive semiconductors|Automotive supply chain disruption and resilience|Automotive supply chain risk management,Automotive supply chain|Suppy chain resilience,,,,,,,,,,,,
